Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
19/02/18 05:00,000000001415,3,SW,2,SouthWest,297,0,,19004,128,0,255,1,34,4,3
19/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,341,0,,14902,59,5,316,0,16,4,0
19/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,284,0,,16261,56,9,258,0,13,3,1
19/02/18 06:00,000000001415,3,SW,2,SouthWest,800,0,,16131,146,1,677,2,103,14,3
19/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,756,0,,11123,73,8,692,1,42,13,0
19/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,699,0,,10672,56,13,643,1,31,8,0
19/02/18 07:00,000000001415,3,SW,2,SouthWest,1316,0,,12475,116,8,1146,7,141,12,1
19/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,746,0,,9160,82,7,675,1,47,14,1
19/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,739,0,,8551,73,9,672,1,42,12,2
19/02/18 08:00,000000001415,3,SW,2,SouthWest,1288,0,,12358,120,4,1125,5,138,16,0
19/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,584,0,,12666,122,17,493,1,50,21,2
19/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,616,0,,13711,76,11,557,0,46,1,1
19/02/18 09:00,000000001415,3,SW,2,SouthWest,948,0,,14411,212,1,742,3,173,28,1
19/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,483,0,,13992,141,5,405,2,60,8,3
19/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,386,0,,14837,78,4,352,0,25,5,0
19/02/18 10:00,000000001415,3,SW,2,SouthWest,769,0,,15102,246,2,572,2,163,26,4
19/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,440,0,,14244,134,5,373,1,47,12,2
19/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,404,0,,15042,89,4,363,1,33,3,0
19/02/18 11:00,000000001415,3,SW,2,SouthWest,805,0,,14684,211,0,630,3,146,24,1
19/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,508,0,,13719,138,3,435,0,57,13,0
19/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,466,0,,14938,60,8,429,0,24,4,1
19/02/18 12:00,000000001415,3,SW,2,SouthWest,844,0,,15024,211,2,661,1,145,33,2
19/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,587,0,,13746,106,13,507,1,50,12,3
19/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,432,0,,15233,72,13,387,1,27,4,0
19/02/18 13:00,000000001415,3,SW,2,SouthWest,938,0,,14495,220,2,725,2,178,28,3
19/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,560,0,,14151,116,5,488,1,54,11,0
19/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,506,0,,14900,49,12,467,0,23,2,2
19/02/18 14:00,000000001415,3,SW,2,SouthWest,953,0,,14585,199,6,751,6,159,31,0
19/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,622,0,,12910,113,10,541,0,61,9,1
19/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,489,0,,14684,61,11,446,1,28,2,1
19/02/18 15:00,000000001415,3,SW,2,SouthWest,1088,0,,15073,153,7,906,6,143,24,2
19/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,513,0,,9319,94,7,452,3,32,16,1
19/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,727,0,,11720,70,13,661,0,37,14,1
19/02/18 16:00,000000001415,3,SW,2,SouthWest,1180,0,,13956,113,7,1037,3,121,12,0
19/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,500,0,,6304,98,24,412,2,31,18,8
19/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,808,0,,7940,41,10,758,4,22,11,2
19/02/18 17:00,000000001415,3,SW,2,SouthWest,1196,0,,10151,97,8,1067,3,102,14,1
19/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,478,0,,8275,50,9,439,2,14,10,2
19/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,809,0,,9061,26,15,771,0,17,4,1
19/02/18 18:00,000000001415,3,SW,2,SouthWest,1178,0,,8653,135,25,979,11,126,33,1
19/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,384,0,,10765,31,16,348,0,7,5,6
19/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,704,0,,11205,11,8,687,0,8,0,1
19/02/18 19:00,000000001415,3,SW,2,SouthWest,925,0,,12060,111,1,817,4,93,10,0
19/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,335,0,,13433,9,5,325,0,2,1,0
19/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,403,0,,13779,27,13,379,0,11,0,0
19/02/18 20:00,000000001415,3,SW,2,SouthWest,700,0,,14989,119,0,615,1,79,4,1
19/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,268,0,,14012,19,11,252,0,5,0,0
19/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,323,0,,14679,22,12,304,0,6,1,0
19/02/18 21:00,000000001415,3,SW,2,SouthWest,529,0,,16189,147,1,448,1,74,4,1
19/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,226,0,,14383,18,11,209,0,3,1,0
19/02/18 22:00,000000001415,2,NE_OS,1,NorthEast,297,0,,15564,13,12,281,0,4,0,0
19/02/18 22:00,000000001415,3,SW,2,SouthWest,445,0,,16343,135,2,380,0,55,5,3
19/02/18 23:00,000000001415,1,NE_NS,1,NorthEast,120,0,,14889,42,5,108,1,3,2,1
19/02/18 23:00,000000001415,2,NE_OS,1,NorthEast,169,0,,16083,12,8,159,0,2,0,0
19/02/18 23:00,000000001415,3,SW,2,SouthWest,272,0,,16874,169,1,225,0,40,6,0
20/02/18 00:00,000000001415,1,NE_NS,1,NorthEast,81,0,,15823,99,2,71,0,7,1,0
20/02/18 00:00,000000001415,2,NE_OS,1,NorthEast,99,0,,16698,30,6,90,0,2,1,0
20/02/18 00:00,000000001415,3,SW,2,SouthWest,164,0,,17993,177,0,135,0,28,1,0
20/02/18 01:00,000000001415,1,NE_NS,1,NorthEast,29,0,,16044,34,1,27,0,1,0,0
20/02/18 01:00,000000001415,2,NE_OS,1,NorthEast,74,0,,16351,95,1,66,0,4,3,0
20/02/18 01:00,000000001415,3,SW,2,SouthWest,90,0,,17596,244,1,67,0,20,2,0
20/02/18 02:00,000000001415,1,NE_NS,1,NorthEast,34,0,,16250,147,0,29,0,3,2,0
20/02/18 02:00,000000001415,2,NE_OS,1,NorthEast,41,0,,16809,0,4,37,0,0,0,0
20/02/18 02:00,000000001415,3,SW,2,SouthWest,62,0,,19310,242,0,47,0,14,1,0
20/02/18 03:00,000000001415,1,NE_NS,1,NorthEast,33,0,,16599,242,2,23,0,6,2,0
20/02/18 03:00,000000001415,2,NE_OS,1,NorthEast,38,0,,16323,105,2,32,0,3,1,0
20/02/18 03:00,000000001415,3,SW,2,SouthWest,69,0,,19098,290,0,49,0,19,1,0
20/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,36,0,,17099,83,0,33,0,2,1,0
20/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,44,0,,18415,136,3,35,0,5,1,0
20/02/18 04:00,000000001415,3,SW,2,SouthWest,119,0,,18672,185,0,97,0,19,3,0
20/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,116,0,,16351,147,1,98,0,17,0,0
20/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,99,0,,17949,91,0,90,0,9,0,0
20/02/18 05:00,000000001415,3,SW,2,SouthWest,311,0,,19101,190,0,250,0,52,7,2
20/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,373,0,,15442,86,5,334,2,23,9,0
20/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,324,0,,15926,49,12,295,0,12,4,1
20/02/18 06:00,000000001415,3,SW,2,SouthWest,823,0,,16030,160,1,678,3,126,6,9
20/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,763,0,,11529,73,14,691,1,38,18,1
20/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,756,0,,12109,44,9,713,0,23,10,0
20/02/18 07:00,000000001415,3,SW,2,SouthWest,1370,0,,13281,138,3,1170,8,175,14,0
20/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,803,0,,8345,92,8,715,2,58,16,1
20/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,791,0,,7939,83,6,710,6,49,17,2
20/02/18 08:00,000000001415,3,SW,2,SouthWest,1276,0,,12901,102,4,1138,4,118,12,0
20/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,664,0,,10575,127,11,562,3,68,16,3
20/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,666,0,,12528,65,4,616,1,40,3,2
20/02/18 09:00,000000001415,3,SW,2,SouthWest,937,0,,13733,186,3,757,2,150,24,1
20/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,544,0,,13823,116,7,471,1,50,13,2
20/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,440,0,,15350,73,9,399,0,30,2,0
20/02/18 10:00,000000001415,3,SW,2,SouthWest,750,0,,15388,208,1,589,2,131,25,2
20/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,502,0,,13973,139,10,419,1,56,14,2
20/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,426,0,,14688,70,7,389,0,29,1,0
20/02/18 11:00,000000001415,3,SW,2,SouthWest,855,0,,14981,205,5,668,2,149,26,4
20/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,527,0,,13696,116,8,457,0,47,14,1
20/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,436,0,,14652,85,13,386,0,32,5,0
20/02/18 12:00,000000001415,3,SW,2,SouthWest,881,0,,15348,194,2,702,2,146,25,3
20/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,555,0,,14050,114,10,480,0,53,10,2
20/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,456,0,,15337,72,10,413,0,33,0,0
20/02/18 13:00,000000001415,3,SW,2,SouthWest,912,0,,15042,185,3,736,3,143,26,1
20/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,604,0,,13993,86,13,537,1,45,7,1
20/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,440,0,,15326,50,14,403,1,22,0,0
20/02/18 14:00,000000001415,3,SW,2,SouthWest,1012,0,,15305,185,1,820,2,171,16,1
20/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,644,0,,12201,79,11,578,3,40,11,0
20/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,559,0,,13965,79,6,506,1,40,4,1
20/02/18 15:00,000000001415,3,SW,2,SouthWest,1071,0,,14736,155,3,893,3,143,23,5
20/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,458,0,,5703,133,23,356,4,31,30,6
20/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,747,0,,8943,62,2,693,1,37,9,3
20/02/18 16:00,000000001415,3,SW,2,SouthWest,1165,0,,13411,112,5,1024,6,122,8,0
20/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,568,0,,8102,90,8,500,4,32,19,2
20/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,669,0,,9720,42,5,635,0,17,11,1
20/02/18 17:00,000000001415,3,SW,2,SouthWest,1190,0,,12808,93,1,1069,8,98,13,1
20/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,589,0,,10021,56,6,536,5,22,11,8
20/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,571,0,,11572,28,7,548,0,10,6,0
20/02/18 18:00,000000001415,3,SW,2,SouthWest,1126,0,,13401,89,9,1013,2,88,12,2
20/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,489,0,,13680,16,11,463,0,7,1,7
20/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,362,0,,15002,19,4,350,0,7,0,1
20/02/18 19:00,000000001415,3,SW,2,SouthWest,779,0,,15697,122,2,679,1,90,5,2
20/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,361,0,,14514,33,11,337,0,10,2,1
20/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,265,0,,15311,23,9,250,0,6,0,0
20/02/18 20:00,000000001415,3,SW,2,SouthWest,528,0,,16402,123,0,461,0,61,4,2
20/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,271,0,,15065,15,7,259,1,2,2,0
20/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,222,0,,15983,14,3,216,0,3,0,0
20/02/18 21:00,000000001415,3,SW,2,SouthWest,468,0,,16896,128,1,404,1,57,3,2
20/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,241,0,,14772,4,4,236,0,0,1,0
20/02/18 22:00,000000001415,2,NE_OS,1,NorthEast,230,0,,15760,4,7,220,0,1,0,2
20/02/18 22:00,000000001415,3,SW,2,SouthWest,456,0,,16831,140,1,387,2,56,8,2
20/02/18 23:00,000000001415,1,NE_NS,1,NorthEast,124,0,,15688,24,1,119,0,1,2,1
20/02/18 23:00,000000001415,2,NE_OS,1,NorthEast,135,0,,16749,7,8,124,0,1,0,2
20/02/18 23:00,000000001415,3,SW,2,SouthWest,256,0,,17013,125,0,223,0,27,5,1
21/02/18 00:00,000000001415,1,NE_NS,1,NorthEast,78,0,,15905,90,2,68,0,5,2,1
21/02/18 00:00,000000001415,2,NE_OS,1,NorthEast,96,0,,16571,31,5,88,0,3,0,0
21/02/18 00:00,000000001415,3,SW,2,SouthWest,156,0,,17685,103,0,139,1,15,1,0
21/02/18 01:00,000000001415,1,NE_NS,1,NorthEast,34,0,,17018,0,1,33,0,0,0,0
21/02/18 01:00,000000001415,2,NE_OS,1,NorthEast,65,0,,16701,31,4,59,0,2,0,0
21/02/18 01:00,000000001415,3,SW,2,SouthWest,92,0,,18351,261,1,67,0,19,5,0
21/02/18 02:00,000000001415,1,NE_NS,1,NorthEast,34,0,,15931,147,1,28,0,3,2,0
21/02/18 02:00,000000001415,2,NE_OS,1,NorthEast,46,0,,16558,43,0,44,0,1,1,0
21/02/18 02:00,000000001415,3,SW,2,SouthWest,79,0,,18087,278,0,57,0,18,4,0
21/02/18 03:00,000000001415,1,NE_NS,1,NorthEast,25,0,,16544,120,2,20,0,2,1,0
21/02/18 03:00,000000001415,2,NE_OS,1,NorthEast,44,0,,16957,91,0,40,0,4,0,0
21/02/18 03:00,000000001415,3,SW,2,SouthWest,82,0,,18960,378,0,50,1,27,4,0
21/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,46,0,,16310,261,1,33,0,10,2,0
21/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,42,0,,17222,214,3,30,0,9,0,0
21/02/18 04:00,000000001415,3,SW,2,SouthWest,109,0,,18535,211,1,84,0,19,4,1
21/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,108,0,,16798,130,2,92,0,11,3,0
21/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,96,0,,18223,42,2,90,0,4,0,0
21/02/18 05:00,000000001415,3,SW,2,SouthWest,330,0,,18619,158,0,274,1,47,5,3
21/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,387,0,,14920,90,9,343,0,32,3,0
21/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,334,0,,16250,60,6,306,0,18,2,2
21/02/18 06:00,000000001415,3,SW,2,SouthWest,770,0,,16058,156,4,640,2,109,11,4
21/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,792,0,,11640,83,13,712,1,46,20,0
21/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,723,0,,11725,66,11,658,3,40,8,2
21/02/18 07:00,000000001415,3,SW,2,SouthWest,1389,0,,13632,124,7,1200,5,161,11,4
21/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,775,0,,8573,106,9,679,1,58,24,1
21/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,764,0,,8239,85,15,677,4,48,17,2
21/02/18 08:00,000000001415,3,SW,2,SouthWest,1263,0,,12963,124,6,1095,3,144,12,2
21/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,638,0,,12605,103,7,563,0,53,13,2
21/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,602,0,,13604,80,10,539,3,41,7,2
21/02/18 09:00,000000001415,3,SW,2,SouthWest,935,0,,14510,172,2,769,1,127,34,2
21/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,499,0,,14247,166,11,403,1,69,14,1
21/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,429,0,,14947,86,16,375,0,31,6,1
21/02/18 10:00,000000001415,3,SW,2,SouthWest,822,0,,14943,236,1,624,2,168,26,1
21/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,452,0,,14502,124,7,388,1,51,5,0
21/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,414,0,,15990,72,7,373,1,29,1,3
21/02/18 11:00,000000001415,3,SW,2,SouthWest,805,0,,15717,231,2,612,2,163,23,2
21/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,535,0,,14050,120,10,459,0,53,11,2
21/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,416,0,,15493,60,7,382,1,24,1,1
21/02/18 12:00,000000001415,3,SW,2,SouthWest,950,0,,14599,231,3,721,5,193,26,2
21/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,551,0,,13884,123,9,471,2,61,7,1
21/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,465,0,,14668,69,11,422,0,29,3,0
21/02/18 13:00,000000001415,3,SW,2,SouthWest,978,0,,14847,193,0,787,1,166,23,1
21/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,611,0,,13936,103,10,536,0,52,11,2
21/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,440,0,,14973,64,8,402,1,25,3,1
21/02/18 14:00,000000001415,3,SW,2,SouthWest,989,0,,15093,191,6,787,5,166,23,2
21/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,624,0,,12980,104,9,548,1,48,17,1
21/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,475,0,,14840,51,12,439,0,22,2,0
21/02/18 15:00,000000001415,3,SW,2,SouthWest,1064,0,,14850,176,7,863,4,165,22,2
21/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,537,0,,6955,110,12,454,6,31,28,2
21/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,724,0,,9643,75,6,657,1,45,9,3
21/02/18 16:00,000000001415,3,SW,2,SouthWest,1143,0,,13026,111,7,998,7,113,14,2
21/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,592,0,,8771,90,8,521,5,27,26,2
21/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,621,0,,11088,45,14,576,2,17,11,1
21/02/18 17:00,000000001415,3,SW,2,SouthWest,1170,0,,13063,118,5,1017,6,122,16,2
21/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,636,0,,12748,35,15,594,0,14,8,4
21/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,498,0,,14070,28,13,471,0,13,1,0
21/02/18 18:00,000000001415,3,SW,2,SouthWest,1163,0,,13711,83,3,1056,4,89,8,2
21/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,475,0,,13578,29,9,447,0,13,1,4
21/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,387,0,,14571,21,8,368,0,7,1,3
21/02/18 19:00,000000001415,3,SW,2,SouthWest,769,0,,15383,105,1,682,3,70,11,2
21/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,375,0,,14316,21,13,351,0,6,2,2
21/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,321,0,,15300,9,11,306,0,3,0,1
21/02/18 20:00,000000001415,3,SW,2,SouthWest,566,0,,16379,83,2,513,2,46,1,2
21/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,266,0,,14618,19,5,255,0,4,1,1
21/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,258,0,,15351,4,8,248,0,1,0,1
21/02/18 21:00,000000001415,3,SW,2,SouthWest,473,0,,16027,106,0,423,0,47,3,0
21/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,301,0,,14772,10,4,292,0,3,0,1
21/02/18 22:00,000000001415,2,NE_OS,1,NorthEast,272,0,,15814,7,8,262,0,2,0,0
21/02/18 22:00,000000001415,3,SW,2,SouthWest,433,0,,16314,134,0,375,0,50,8,0
21/02/18 23:00,000000001415,1,NE_NS,1,NorthEast,140,0,,15696,79,7,120,0,8,3,2
21/02/18 23:00,000000001415,2,NE_OS,1,NorthEast,163,0,,15806,25,2,157,0,4,0,0
21/02/18 23:00,000000001415,3,SW,2,SouthWest,323,0,,16724,180,0,265,0,51,7,0
22/02/18 00:00,000000001415,1,NE_NS,1,NorthEast,83,0,,15920,72,3,73,0,5,1,1
22/02/18 00:00,000000001415,2,NE_OS,1,NorthEast,110,0,,16283,18,5,103,0,2,0,0
22/02/18 00:00,000000001415,3,SW,2,SouthWest,176,0,,17306,233,1,134,0,32,9,0
22/02/18 01:00,000000001415,1,NE_NS,1,NorthEast,35,0,,16825,86,1,31,0,1,2,0
22/02/18 01:00,000000001415,2,NE_OS,1,NorthEast,52,0,,17398,19,4,47,0,1,0,0
22/02/18 01:00,000000001415,3,SW,2,SouthWest,95,0,,17357,168,0,79,0,15,1,0
22/02/18 02:00,000000001415,1,NE_NS,1,NorthEast,30,0,,16139,133,0,26,0,2,2,0
22/02/18 02:00,000000001415,2,NE_OS,1,NorthEast,57,0,,16238,35,3,52,0,2,0,0
22/02/18 02:00,000000001415,3,SW,2,SouthWest,86,0,,17329,244,1,64,0,17,4,0
22/02/18 03:00,000000001415,1,NE_NS,1,NorthEast,29,0,,16494,172,3,21,0,3,2,0
22/02/18 03:00,000000001415,2,NE_OS,1,NorthEast,44,0,,16149,91,0,40,0,4,0,0
22/02/18 03:00,000000001415,3,SW,2,SouthWest,106,0,,18071,340,0,70,0,32,4,0
22/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,50,0,,16817,180,0,41,0,6,3,0
22/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,51,0,,17331,118,1,44,0,6,0,0
22/02/18 04:00,000000001415,3,SW,2,SouthWest,125,0,,18791,184,0,101,0,20,3,1
22/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,118,0,,17145,136,4,98,0,13,3,0
22/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,99,0,,18409,51,0,94,0,5,0,0
22/02/18 05:00,000000001415,3,SW,2,SouthWest,338,0,,18388,145,1,286,0,44,5,2
22/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,384,0,,15115,109,6,335,0,31,11,1
22/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,322,0,,16365,47,3,304,0,12,3,0
22/02/18 06:00,000000001415,3,SW,2,SouthWest,783,0,,16253,171,4,636,5,118,16,4
22/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,834,0,,11931,97,11,740,2,61,20,0
22/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,703,0,,12268,57,16,643,3,34,6,1
22/02/18 07:00,000000001415,3,SW,2,SouthWest,1361,0,,12921,103,6,1206,7,124,16,2
22/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,831,0,,10430,78,14,746,5,46,19,1
22/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,854,0,,11148,62,17,781,2,48,5,0
22/02/18 08:00,000000001415,3,SW,2,SouthWest,1273,0,,13107,143,3,1079,5,154,28,2
22/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,625,0,,12989,94,5,555,2,46,13,3
22/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,576,0,,14695,76,9,522,0,42,2,1
22/02/18 09:00,000000001415,3,SW,2,SouthWest,866,0,,14675,187,7,693,3,132,30,0
22/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,558,0,,13882,125,5,480,2,54,16,0
22/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,445,0,,15234,76,12,396,1,28,6,2
22/02/18 10:00,000000001415,3,SW,2,SouthWest,797,0,,14808,218,3,620,0,147,27,0
22/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,522,0,,13698,132,6,446,1,54,15,0
22/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,467,0,,14773,96,7,415,0,37,8,0
22/02/18 11:00,000000001415,3,SW,2,SouthWest,882,0,,15269,186,0,717,1,137,27,0
22/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,636,0,,13524,132,9,542,1,66,18,0
22/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,482,0,,15361,77,13,431,0,34,3,1
22/02/18 12:00,000000001415,3,SW,2,SouthWest,917,0,,15143,201,5,727,1,156,28,0
22/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,643,0,,13277,123,7,554,2,64,15,1
22/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,474,0,,14771,72,10,427,1,29,5,1
22/02/18 13:00,000000001415,3,SW,2,SouthWest,986,0,,14378,203,5,775,4,174,26,1
22/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,592,0,,13240,139,7,499,0,70,12,3
22/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,474,0,,15472,59,4,442,0,26,2,0
22/02/18 14:00,000000001415,3,SW,2,SouthWest,1006,0,,15758,192,3,806,4,167,26,0
22/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,634,0,,13710,95,12,561,1,49,11,0
22/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,473,0,,15346,47,12,439,0,21,1,0
22/02/18 15:00,000000001415,3,SW,2,SouthWest,1092,0,,15240,165,6,900,3,155,25,3
22/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,483,0,,7315,116,12,405,3,31,25,1
22/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,707,0,,8931,58,11,651,2,30,11,1
22/02/18 16:00,000000001415,3,SW,2,SouthWest,1200,0,,13709,113,7,1052,4,123,13,1
22/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,586,0,,9020,77,13,521,5,27,18,0
22/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,644,0,,10215,40,13,603,1,20,6,1
22/02/18 17:00,000000001415,3,SW,2,SouthWest,1179,0,,13511,98,9,1050,2,109,7,2
22/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,659,0,,12739,18,10,636,0,10,2,1
22/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,499,0,,13663,26,19,465,0,12,1,2
22/02/18 18:00,000000001415,3,SW,2,SouthWest,991,0,,14384,83,1,905,2,78,4,0
22/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,480,0,,13752,23,4,460,1,6,5,4
22/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,383,0,,14951,18,7,367,0,7,0,2
22/02/18 19:00,000000001415,3,SW,2,SouthWest,758,0,,15464,88,2,688,0,63,4,1
22/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,365,0,,14409,27,10,343,0,8,2,0
22/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,327,0,,15302,21,8,312,0,7,0,0
22/02/18 20:00,000000001415,3,SW,2,SouthWest,572,0,,16327,121,1,501,0,65,4,1
22/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,249,0,,14846,12,8,235,0,2,1,2
22/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,233,0,,15534,9,11,220,0,1,1,0
22/02/18 21:00,000000001415,3,SW,2,SouthWest,571,0,,15927,95,1,516,0,49,5,0
22/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,336,0,,14560,12,8,321,1,3,1,1
